COMMIT_DATE,SQALE_INDEX,S1213,RedundantThrowsDeclarationCheck,S00117,S00122,S1488,S1905,UselessImportCheck,DuplicatedBlocks,S1226,S00112,S1155,S00108,S1151,S1132,S1481
2001-04-15 17:31:40,5364.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2001-04-29 17:31:40,5391.684210526316,2.7894736842105265,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.10526315789473684
2001-05-13 17:31:40,5419.368421052632,3.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.21052631578947367
2001-05-27 17:31:40,5447.0526315789475,4.368421052631579,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3157894736842105
2001-06-10 17:31:40,5474.736842105263,5.157894736842105,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.42105263157894735
2001-06-24 17:31:40,5502.421052631579,5.947368421052632,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5263157894736842
2001-07-08 17:31:40,5530.105263157895,6.7368421052631575,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.631578947368421
2001-07-22 17:31:40,5557.789473684211,7.526315789473684,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7368421052631579
2001-08-05 17:31:40,5585.473684210527,8.31578947368421,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8421052631578947
2001-08-19 17:31:40,5613.1578947368425,9.105263157894736,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.9473684210526315
2001-09-02 17:31:40,5640.842105263158,9.894736842105264,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0526315789473684
2001-09-16 17:31:40,5668.526315789473,10.68421052631579,0.0,0.0,0.0,0.0,0.0,0.5789473684210527,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.1578947368421053
2001-09-30 17:31:40,5696.210526315789,11.473684210526315,0.0,0.0,0.0,0.0,0.0,0.631578947368421,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.263157894736842
